"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":7955},{""page_index"":1,""viewing_time"":2703}]","10659","instructions","0","10671","0.0-0.0","008","","",""
"","8150","audio-button-response","1","18827","0.0-1.0","008","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":12256}]","12257","instructions","2","31088","0.0-2.0","008","","",""
"","null","audio-button-response","3","62373","0.0-3.0-0.0","008","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","18073","survey-likert","4","80454","0.0-3.0-1.0","008","","","{""Q0"":0,""Q1"":2,""Q2"":7,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","5","117736","0.0-3.0-0.1","008","sound/bambi_Melody_24.mp3","null",""
"","33172","survey-likert","6","150914","0.0-3.0-1.1","008","","","{""Q0"":7,""Q1"":0,""Q2"":0,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","7","185116","0.0-3.0-0.2","008","sound/goognightMoon_Lyrics_09.mp3","null",""
"","60121","survey-likert","8","245240","0.0-3.0-1.2","008","","","{""Q0"":5,""Q1"":7,""Q2"":1,""Q3"":0,""Q4"":5}"
"","null","audio-button-response","9","279704","0.0-3.0-0.3","008","sound/willowSong_Melody_22.mp3","null",""
"","11485","survey-likert","10","291190","0.0-3.0-1.3","008","","","{""Q0"":7,""Q1"":5,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","325441","0.0-3.0-0.4","008","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","25073","survey-likert","12","350517","0.0-3.0-1.4","008","","","{""Q0"":0,""Q1"":5,""Q2"":8,""Q3"":0,""Q4"":6}"
"","null","audio-button-response","13","387750","0.0-3.0-0.5","008","sound/dream_Lyrics_11.mp3","null",""
"","10798","survey-likert","14","398549","0.0-3.0-1.5","008","","","{""Q0"":6,""Q1"":8,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","15","435830","0.0-3.0-0.6","008","sound/takeYouAb_Melody_20.mp3","null",""
"","17395","survey-likert","16","453228","0.0-3.0-1.6","008","","","{""Q0"":2,""Q1"":1,""Q2"":3,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","17","481522","0.0-3.0-0.7","008","sound/iWishYouLove_Melody_28.mp3","null",""
"","29310","survey-likert","18","510835","0.0-3.0-1.7","008","","","{""Q0"":3,""Q1"":8,""Q2"":7,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","19","545272","0.0-3.0-0.8","008","sound/theCage_Melody_30.mp3","null",""
"","18321","survey-likert","20","563595","0.0-3.0-1.8","008","","","{""Q0"":3,""Q1"":2,""Q2"":2,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","21","599337","0.0-3.0-0.9","008","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
