"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":73653},{""page_index"":1,""viewing_time"":9894}]","83549","instructions","0","83553","0.0-0.0","006","","",""
"","10023","audio-button-response","1","93583","0.0-1.0","006","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":6568}]","6568","instructions","2","100155","0.0-2.0","006","","",""
"","null","audio-button-response","3","134359","0.0-3.0-0.0","006","sound/goognightMoon_Lyrics_09.mp3","null",""
"","30293","survey-likert","4","164658","0.0-3.0-1.0","006","","","{""Q0"":3,""Q1"":4,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","5","199128","0.0-3.0-0.1","006","sound/willowSong_Melody_22.mp3","null",""
"","30879","survey-likert","6","230014","0.0-3.0-1.1","006","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":0,""Q4"":0}"
"","25994","audio-button-response","7","267290","0.0-3.0-0.2","006","sound/silentMoon_Melody_26.mp3","0",""
"","24904","survey-likert","8","292196","0.0-3.0-1.2","006","","","{""Q0"":2,""Q1"":1,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","9","323470","0.0-3.0-0.3","006","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","17971","survey-likert","10","341443","0.0-3.0-1.3","006","","","{""Q0"":0,""Q1"":3,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","11","374213","0.0-3.0-0.4","006","sound/owlAPussyCat_Melody_18.mp3","null",""
"","16126","survey-likert","12","390342","0.0-3.0-1.4","006","","","{""Q0"":1,""Q1"":0,""Q2"":2,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","13","418637","0.0-3.0-0.5","006","sound/iWishYouLove_Melody_28.mp3","null",""
"","16791","survey-likert","14","435432","0.0-3.0-1.5","006","","","{""Q0"":1,""Q1"":1,""Q2"":6,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","15","471179","0.0-3.0-0.6","006","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","21034","survey-likert","16","492216","0.0-3.0-1.6","006","","","{""Q0"":6,""Q1"":2,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","17","529498","0.0-3.0-0.7","006","sound/takeYouAb_Melody_20.mp3","null",""
"","22472","survey-likert","18","551972","0.0-3.0-1.7","006","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","19","586220","0.0-3.0-0.8","006","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","16148","survey-likert","20","602374","0.0-3.0-1.8","006","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","21","638110","0.0-3.0-0.9","006","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","22255","survey-likert","22","660368","0.0-3.0-1.9","006","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","23","697604","0.0-3.0-0.10","006","sound/bambi_Melody_24.mp3","null",""
"","16290","survey-likert","24","713898","0.0-3.0-1.10","006","","","{""Q0"":1,""Q1"":0,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","25","751179","0.0-3.0-0.11","006","sound/dream_Lyrics_11.mp3","null",""
"","15894","survey-likert","26","767078","0.0-3.0-1.11","006","","","{""Q0"":8,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","27","798352","0.0-3.0-0.12","006","sound/onMusic_Lyrics_01.mp3","null",""
"","11484","survey-likert","28","809839","0.0-3.0-1.12","006","","","{""Q0"":8,""Q1"":1,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","29","844285","0.0-3.0-0.13","006","sound/theCage_Melody_30.mp3","null",""
"","17088","survey-likert","30","861376","0.0-3.0-1.13","006","","","{""Q0"":3,""Q1"":1,""Q2"":4,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","31","892887","0.0-3.0-0.14","006","sound/noMoreMissNice_Melody_32.mp3","null",""
"","33498","survey-likert","32","926390","0.0-3.0-1.14","006","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","33","963627","0.0-4.0-0.0","006","sound/dream_Melody_27.mp3","null",""
"","13519","survey-likert","34","977192","0.0-4.0-1.0","006","","","{""Q0"":1,""Q1"":0,""Q2"":3,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","35","1015883","0.0-4.0-0.1","006","sound/thatsAll_Lyrics_15.mp3","null",""
"","11441","survey-likert","36","1027327","0.0-4.0-1.1","006","","","{""Q0"":0,""Q1"":0,""Q2"":8,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","37","1058597","0.0-4.0-0.2","006","sound/theCrucifixion_Melody_21.mp3","null",""
"","12777","survey-likert","38","1071377","0.0-4.0-1.2","006","","","{""Q0"":0,""Q1"":3,""Q2"":8,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","39","1099670","0.0-4.0-0.3","006","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","11659","survey-likert","40","1111333","0.0-4.0-1.3","006","","","{""Q0"":8,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","41","1148564","0.0-4.0-0.4","006","sound/silentMoon_Lyrics_10.mp3","null",""
"","13997","survey-likert","42","1162565","0.0-4.0-1.4","006","","","{""Q0"":6,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","43","1199828","0.0-4.0-0.5","006","sound/bambi_Lyrics_08.mp3","null",""
"","20092","survey-likert","44","1219925","0.0-4.0-1.5","006","","","{""Q0"":0,""Q1"":0,""Q2"":6,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","45","1251200","0.0-4.0-0.6","006","sound/onMusic_Melody_17.mp3","null",""
"","14406","survey-likert","46","1265608","0.0-4.0-1.6","006","","","{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","47","1304303","0.0-4.0-0.7","006","sound/thatsAll_Melody_31.mp3","null",""
"","19765","survey-likert","48","1324071","0.0-4.0-1.7","006","","","{""Q0"":0,""Q1"":0,""Q2"":3,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","49","1358274","0.0-4.0-0.8","006","sound/goognightMoon_Melody_25.mp3","null",""
"","22311","survey-likert","50","1380589","0.0-4.0-1.8","006","","","{""Q0"":1,""Q1"":1,""Q2"":2,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","51","1412139","0.0-4.0-0.9","006","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","26333","survey-likert","52","1438476","0.0-4.0-1.9","006","","","{""Q0"":0,""Q1"":0,""Q2"":4,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","53","1472730","0.0-4.0-0.10","006","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","17255","survey-likert","54","1489988","0.0-4.0-1.10","006","","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","55","1525732","0.0-4.0-0.11","006","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","48424","survey-likert","56","1574160","0.0-4.0-1.11","006","","","{""Q0"":1,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","57","1608600","0.0-4.0-0.12","006","sound/theCage_Lyrics_14.mp3","null",""
"","32017","survey-likert","58","1640621","0.0-4.0-1.12","006","","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","59","1673380","0.0-4.0-0.13","006","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","56937","survey-likert","60","1730374","0.0-4.0-1.13","006","","","{""Q0"":0,""Q1"":0,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","61","1767603","0.0-4.0-0.14","006","sound/takeYouAb_Lyrics_04.mp3","null",""
"","134095","survey-likert","62","1901702","0.0-4.0-1.14","006","","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","63","1937449","0.0-4.0-0.15","006","sound/toThisWeveCome_Melody_29.mp3","null",""
"","99598","survey-likert","64","2037102","0.0-4.0-1.15","006","","","{""Q0"":2,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","65","2071355","0.0-4.0-0.16","006","sound/willowSong_Lyrics_06.mp3","null",""
"","21544","survey-likert","66","2092902","0.0-4.0-1.16","006","","","{""Q0"":1,""Q1"":1,""Q2"":1,""Q3"":0,""Q4"":0}"
"","9371","survey-text","67","2102277","0.0-5.0","006","","","{""Q0"":""yes""}"
"","5605","survey-text","68","2107884","0.0-6.0","006","","","{""Q0"":""yes""}"
"","11610","survey-text","69","2119496","0.0-7.0","006","","","{""Q0"":""no""}"
