"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":30124},{""page_index"":1,""viewing_time"":29935}]","60060","instructions","0","60065","0.0-0.0","004","","",""
"","30315","audio-button-response","1","90387","0.0-1.0","004","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":39862}]","39862","instructions","2","130249","0.0-2.0","004","","",""
"","1877","audio-button-response","3","161521","0.0-3.0-0.0","004","sound/onMusic_Melody_17.mp3","0",""
"","23543","survey-likert","4","185127","0.0-3.0-1.0","004","","","{""Q0"":4,""Q1"":5,""Q2"":4,""Q3"":1,""Q4"":4}"
"","null","audio-button-response","5","223812","0.0-3.0-0.1","004","sound/thatsAll_Lyrics_15.mp3","null",""
"","16203","survey-likert","6","240018","0.0-3.0-1.1","004","","","{""Q0"":4,""Q1"":4,""Q2"":4,""Q3"":2,""Q4"":7}"
"","null","audio-button-response","7","277251","0.0-3.0-0.2","004","sound/dream_Melody_27.mp3","null",""
"","18429","survey-likert","8","295681","0.0-3.0-1.2","004","","","{""Q0"":2,""Q1"":3,""Q2"":4,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","9","330112","0.0-3.0-0.3","004","sound/theCage_Lyrics_14.mp3","null",""
"","16927","survey-likert","10","347041","0.0-3.0-1.3","004","","","{""Q0"":1,""Q1"":1,""Q2"":4,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","11","381291","0.0-3.0-0.4","004","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","10660","survey-likert","12","391954","0.0-3.0-1.4","004","","","{""Q0"":4,""Q1"":6,""Q2"":5,""Q3"":2,""Q4"":0}"
"","null","audio-button-response","13","427691","0.0-3.0-0.5","004","sound/toThisWeveCome_Melody_29.mp3","null",""
"","12333","survey-likert","14","440026","0.0-3.0-1.5","004","","","{""Q0"":2,""Q1"":3,""Q2"":5,""Q3"":5,""Q4"":0}"
"","null","audio-button-response","15","471531","0.0-3.0-0.6","004","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","13140","survey-likert","16","484674","0.0-3.0-1.6","004","","","{""Q0"":4,""Q1"":3,""Q2"":4,""Q3"":2,""Q4"":2}"
"","null","audio-button-response","17","521901","0.0-3.0-0.7","004","sound/bambi_Lyrics_08.mp3","null",""
"","11227","survey-likert","18","533130","0.0-3.0-1.7","004","","","{""Q0"":4,""Q1"":5,""Q2"":4,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","19","568871","0.0-3.0-0.8","004","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","14953","survey-likert","20","583826","0.0-3.0-1.8","004","","","{""Q0"":4,""Q1"":4,""Q2"":5,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","21","621050","0.0-3.0-0.9","004","sound/takeYouAb_Lyrics_04.mp3","null",""
"","11620","survey-likert","22","632674","0.0-3.0-1.9","004","","","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","23","666918","0.0-3.0-0.10","004","sound/willowSong_Lyrics_06.mp3","null",""
"","11434","survey-likert","24","678354","0.0-3.0-1.10","004","","","{""Q0"":3,""Q1"":3,""Q2"":6,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","25","709620","0.0-3.0-0.11","004","sound/theCrucifixion_Melody_21.mp3","null",""
"","14283","survey-likert","26","723906","0.0-3.0-1.11","004","","","{""Q0"":2,""Q1"":5,""Q2"":1,""Q3"":4,""Q4"":0}"
"","null","audio-button-response","27","752191","0.0-3.0-0.12","004","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","13248","survey-likert","28","765442","0.0-3.0-1.12","004","","","{""Q0"":6,""Q1"":4,""Q2"":6,""Q3"":0,""Q4"":0}"
