"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","button_pressed","responses"
"[{""page_index"":0,""viewing_time"":14753},{""page_index"":1,""viewing_time"":9008}]","23761","instructions","0","23768","0.0-0.0","011","","",""
"","10068","audio-button-response","1","33841","0.0-1.0","011","sound/soundcheck.mp3","0",""
"[{""page_index"":0,""viewing_time"":34575}]","34575","instructions","2","68418","0.0-2.0","011","","",""
"","null","audio-button-response","3","104160","0.0-3.0-0.0","011","sound/dancinInTheMoonlightC_Melody_19.mp3","null",""
"","35741","survey-likert","4","139910","0.0-3.0-1.0","011","","","{""Q0"":6,""Q1"":7,""Q2"":4,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","5","168199","0.0-3.0-0.1","011","sound/iWishYouLove_Lyrics_12.mp3","null",""
"","31232","survey-likert","6","199435","0.0-3.0-1.1","011","","","{""Q0"":3,""Q1"":6,""Q2"":5,""Q3"":0,""Q4"":0}"
"","null","audio-button-response","7","233629","0.0-3.0-0.2","011","sound/goognightMoon_Melody_25.mp3","null",""
"","30787","survey-likert","8","264419","0.0-3.0-1.2","011","","","{""Q0"":2,""Q1"":5,""Q2"":6,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","9","297178","0.0-3.0-0.3","011","sound/owlAPussyCat_Lyrics_02.mp3","null",""
"","17529","survey-likert","10","314707","0.0-3.0-1.3","011","","","{""Q0"":7,""Q1"":0,""Q2"":0,""Q3"":6,""Q4"":0}"
"","null","audio-button-response","11","353399","0.0-3.0-0.4","011","sound/thatsAll_Lyrics_15.mp3","null",""
"","40840","survey-likert","12","394242","0.0-3.0-1.4","011","","","{""Q0"":8,""Q1"":2,""Q2"":5,""Q3"":6,""Q4"":8}"
"","null","audio-button-response","13","431469","0.0-3.0-0.5","011","sound/takeYouAb_Lyrics_04.mp3","null",""
"","13122","survey-likert","14","444594","0.0-3.0-1.5","011","","","{""Q0"":8,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":1}"
"","null","audio-button-response","15","478838","0.0-3.0-0.6","011","sound/willowSong_Lyrics_06.mp3","null",""
"","27864","survey-likert","16","506706","0.0-3.0-1.6","011","","","{""Q0"":0,""Q1"":1,""Q2"":7,""Q3"":3,""Q4"":1}"
"","null","audio-button-response","17","541128","0.0-3.0-0.7","011","sound/theCage_Lyrics_14.mp3","null",""
"","56552","survey-likert","18","597682","0.0-3.0-1.7","011","","","{""Q0"":5,""Q1"":2,""Q2"":4,""Q3"":7,""Q4"":8}"
"","null","audio-button-response","19","634908","0.0-3.0-0.8","011","sound/silentMoon_Lyrics_10.mp3","null",""
"","14530","survey-likert","20","649441","0.0-3.0-1.8","011","","","{""Q0"":5,""Q1"":8,""Q2"":3,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","21","680708","0.0-3.0-0.9","011","sound/onMusic_Melody_17.mp3","null",""
"","16633","survey-likert","22","697345","0.0-3.0-1.9","011","","","{""Q0"":5,""Q1"":7,""Q2"":3,""Q3"":0,""Q4"":2}"
"","null","audio-button-response","23","728609","0.0-3.0-0.10","011","sound/theCrucifixion_Melody_21.mp3","null",""
"","26638","survey-likert","24","755250","0.0-3.0-1.10","011","","","{""Q0"":4,""Q1"":8,""Q2"":5,""Q3"":1,""Q4"":0}"
"","null","audio-button-response","25","790988","0.0-3.0-0.11","011","sound/toThisWeveCome_Melody_29.mp3","null",""
"","20843","survey-likert","26","811834","0.0-3.0-1.11","011","","","{""Q0"":5,""Q1"":1,""Q2"":2,""Q3"":8,""Q4"":0}"
"","null","audio-button-response","27","843338","0.0-3.0-0.12","011","sound/noMoreMissNice_Lyrics_16.mp3","null",""
"","27725","survey-likert","28","871065","0.0-3.0-1.12","011","","","{""Q0"":6,""Q1"":2,""Q2"":5,""Q3"":5,""Q4"":3}"
"","null","audio-button-response","29","909758","0.0-3.0-0.13","011","sound/thatsAll_Melody_31.mp3","null",""
"","18488","survey-likert","30","928249","0.0-3.0-1.13","011","","","{""Q0"":8,""Q1"":4,""Q2"":4,""Q3"":5,""Q4"":8}"
"","null","audio-button-response","31","962497","0.0-3.0-0.14","011","sound/everyTimeWeSayGoodbye_Melody_23.mp3","null",""
"","11997","survey-likert","32","974496","0.0-3.0-1.14","011","","","{""Q0"":5,""Q1"":7,""Q2"":5,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","33","1011728","0.0-3.0-0.15","011","sound/dream_Melody_27.mp3","null",""
"","16063","survey-likert","34","1027793","0.0-3.0-1.15","011","","","{""Q0"":6,""Q1"":6,""Q2"":5,""Q3"":2,""Q4"":4}"
"","null","audio-button-response","35","1065018","0.0-3.0-0.16","011","sound/bambi_Lyrics_08.mp3","null",""
"","15660","survey-likert","36","1080680","0.0-3.0-1.16","011","","","{""Q0"":6,""Q1"":2,""Q2"":5,""Q3"":6,""Q4"":3}"
"","null","audio-button-response","37","1111948","0.0-4.0-0.0","011","sound/onMusic_Lyrics_01.mp3","null",""
"","19882","survey-likert","38","1131833","0.0-4.0-1.0","011","","","{""Q0"":5,""Q1"":7,""Q2"":4,""Q3"":1,""Q4"":3}"
"","null","audio-button-response","39","1169058","0.0-4.0-0.1","011","sound/bambi_Melody_24.mp3","null",""
"","18380","survey-likert","40","1187440","0.0-4.0-1.1","011","","","{""Q0"":7,""Q1"":5,""Q2"":2,""Q3"":1,""Q4"":4}"
"","null","audio-button-response","41","1224667","0.0-4.0-0.2","011","sound/silentMoon_Melody_26.mp3","null",""
"","10082","survey-likert","42","1234752","0.0-4.0-1.2","011","","","{""Q0"":5,""Q1"":6,""Q2"":5,""Q3"":1,""Q4"":1}"
"","null","audio-button-response","43","1271977","0.0-4.0-0.3","011","sound/dream_Lyrics_11.mp3","null",""
"","19573","survey-likert","44","1291553","0.0-4.0-1.3","011","","","{""Q0"":6,""Q1"":7,""Q2"":5,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","45","1327288","0.0-4.0-0.4","011","sound/toThisWeveCome_Lyrics_13.mp3","null",""
"","15031","survey-likert","46","1342321","0.0-4.0-1.4","011","","","{""Q0"":2,""Q1"":0,""Q2"":5,""Q3"":8,""Q4"":2}"
"","null","audio-button-response","47","1375078","0.0-4.0-0.5","011","sound/owlAPussyCat_Melody_18.mp3","null",""
"","15160","survey-likert","48","1390240","0.0-4.0-1.5","011","","","{""Q0"":1,""Q1"":2,""Q2"":5,""Q3"":7,""Q4"":1}"
"","null","audio-button-response","49","1418528","0.0-4.0-0.6","011","sound/iWishYouLove_Melody_28.mp3","null",""
"","14406","survey-likert","50","1432937","0.0-4.0-1.6","011","","","{""Q0"":5,""Q1"":7,""Q2"":6,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","51","1467397","0.0-4.0-0.7","011","sound/willowSong_Melody_22.mp3","null",""
"","13368","survey-likert","52","1480767","0.0-4.0-1.7","011","","","{""Q0"":6,""Q1"":6,""Q2"":4,""Q3"":1,""Q4"":2}"
"","null","audio-button-response","53","1514967","0.0-4.0-0.8","011","sound/goognightMoon_Lyrics_09.mp3","null",""
"","14047","survey-likert","54","1529017","0.0-4.0-1.8","011","","","{""Q0"":7,""Q1"":7,""Q2"":2,""Q3"":0,""Q4"":4}"
"","null","audio-button-response","55","1563447","0.0-4.0-0.9","011","sound/theCage_Melody_30.mp3","null",""
"","15262","survey-likert","56","1578712","0.0-4.0-1.9","011","","","{""Q0"":3,""Q1"":3,""Q2"":5,""Q3"":7,""Q4"":8}"
"","null","audio-button-response","57","1614447","0.0-4.0-0.10","011","sound/dancinInTheMoonlightC_Lyrics_03.mp3","null",""
"","12997","survey-likert","58","1627448","0.0-4.0-1.10","011","","","{""Q0"":8,""Q1"":6,""Q2"":2,""Q3"":0,""Q4"":8}"
"","null","audio-button-response","59","1661697","0.0-4.0-0.11","011","sound/everyTimeWeSayGoodbye_Lyrics_07.mp3","null",""
"","14523","survey-likert","60","1676223","0.0-4.0-1.11","011","","","{""Q0"":4,""Q1"":6,""Q2"":7,""Q3"":2,""Q4"":1}"
"","null","audio-button-response","61","1707486","0.0-4.0-0.12","011","sound/theCrucifixion_Lyrics_05.mp3","null",""
"","17326","survey-likert","62","1724815","0.0-4.0-1.12","011","","","{""Q0"":2,""Q1"":6,""Q2"":6,""Q3"":3,""Q4"":0}"
"","null","audio-button-response","63","1756327","0.0-4.0-0.13","011","sound/noMoreMissNice_Melody_32.mp3","null",""
"","17317","survey-likert","64","1773648","0.0-4.0-1.13","011","","","{""Q0"":7,""Q1"":4,""Q2"":3,""Q3"":3,""Q4"":5}"
"","null","audio-button-response","65","1810877","0.0-4.0-0.14","011","sound/takeYouAb_Melody_20.mp3","null",""
"","12680","survey-likert","66","1823560","0.0-4.0-1.14","011","","","{""Q0"":8,""Q1"":5,""Q2"":2,""Q3"":0,""Q4"":4}"
"","36668","survey-text","67","1860228","0.0-5.0","011","","","{""Q0"":""no, ive been to alot of loud concerts""}"
"","3732","survey-text","68","1863961","0.0-6.0","011","","","{""Q0"":""yes""}"
